time,open,high,low,close,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,peak_price,weak_price,grow_price,valley_price,Basis,Upper,Lower,Knn Classifier Line,Average Knn Classifier Line,Volume,Plot,Oversold/Overbought Cross,Histogram,MACD,Signal,Plot,ebb,ebb_highlight,flow,flow_highlight
2024-11-23T23:00:00+08:00,98171.3,98274.42,97871.39,97904.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,98095.22999999976,98535.14234298054,97655.31765701898,98029.20633333332,96017.19017785577,14.54465,42.650031127253484,NaN,-29.92916575338453,7.0690688660688465,36.99823461945338,-111.46547058832948,52.19776726624065,NaN,51.17268459209893,NaN
2024-11-24T00:00:00+08:00,97901.32,97986.49,97107.88,97172.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,98024.93799999976,98570.04970742055,97479.82629257897,97998.13042222222,96055.45384096532,34.67952,36.41664733906953,NaN,-79.581941295003,-62.47919199930038,17.102749295702626,-156.11676470596285,38.63600027115156,NaN,44.23518866425749,NaN
2024-11-24T01:00:00+08:00,97177.42,97753.99,96767.84,97604.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97972.70749999976,98466.2862850191,97479.12871498041,97971.84688888889,96092.95223081266,31.24157,28.85957590202017,NaN,-79.13544470547555,-81.81655658614181,-2.6811118806662613,-256.37391176482197,34.35492101960345,NaN,39.57017198225897,NaN
2024-11-24T02:00:00+08:00,97589.71,97604.2,97258.47,97451.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97942.69599999976,98483.97869301538,97401.41330698415,97939.48062222221,96128.99339286306,15.97705,35.50203596798447,NaN,-84.42450171317837,-108.21173902213923,-23.787237308960854,-366.4153823530214,43.997198700855535,NaN,36.872249321880396,NaN
2024-11-24T03:00:00+08:00,97452.46,97464.4,96931.59,97002.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97875.04699999976,98521.28556520409,97228.80843479543,97887.13515555554,96162.63123167247,11.15449,31.97208501421767,NaN,-111.80797336783904,-163.54720401875966,-51.73923065092062,-517.9130000000878,39.802447824305005,NaN,34.50750520228469,NaN
2024-11-24T04:00:00+08:00,97021.88,97090.82,96571.03,97083.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97820.93749999975,98538.14611245962,97103.72888753988,97804.53648888887,96192.77202703903,18.3926,27.50839557018584,NaN,-117.45144777232224,-198.55354036632343,-81.10209259400119,-732.1548823530175,35.75323695498136,NaN,29.130989809946342,NaN
2024-11-24T05:00:00+08:00,97091.9,97456.35,96932.96,97382.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97790.72499999976,98528.1069121807,97053.34308781882,97681.49793333333,96218.47952649824,15.8242,33.3433814894116,NaN,-95.01462450644021,-199.87037322705146,-104.85574872061125,-769.0030882353749,42.11870804043135,NaN,39.12520972228916,NaN
2024-11-24T06:00:00+08:00,97373.22,97459.46,96899.49,97036.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,99317.5,96487.74,98989.48,96487.74,97750.21299999976,98556.64351509827,96943.78248490124,97533.54802222222,96240.36928930161,7.37607,34.63338774450945,NaN,-97.08686209812404,-226.2143263432663,-129.12746424514225,-746.0081470589066,41.707173895871634,NaN,39.203767871794206,NaN
2024-11-24T07:00:00+08:00,97049.82,97175.29,96837.06,97113.29,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97700.20699999976,98533.9213065535,96866.49269344602,97389.51515555555,96259.58665684891,6.80312,35.64274477184043,NaN,-87.2146288274121,-238.14575027940737,-150.93112145199527,-806.0179411765566,40.904345750351396,NaN,34.78638008376757,NaN
2024-11-24T08:00:00+08:00,97107.84,97510.6,97052.83,97438.55,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97679.98249999977,98518.46687510895,96841.49812489058,97328.97713333335,96280.65427704528,13.61896,35.34995029631696,NaN,-54.32162575439108,-218.83315364498412,-164.51152789059304,-789.0937941177253,44.85526616588955,NaN,42.954334904199236,NaN
2024-11-24T09:00:00+08:00,97447.61,97875.29,97447.25,97640.64,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97649.21749999977,98444.97768026985,96853.45731972968,97301.63362222222,96301.30054483771,10.48667,35.82337349491685,NaN,-16.460567409121154,-185.0872371519945,-168.62666974287333,-618.971558823614,51.26886528916381,NaN,50.25242128469044,NaN
2024-11-24T10:00:00+08:00,97733.02,97986.55,97673.49,97819.74,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97632.49099999976,98398.59487046559,96866.38712953393,97354.3508888889,96324.91072060762,4.83289,33.96268765044515,NaN,21.099981364288112,-142.25169303751318,-163.3516744018013,-479.9607647059747,54.53525271097849,NaN,52.25909553629408,NaN
2024-11-24T11:00:00+08:00,97816.28,97837.55,97495.99,97582.91,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97612.40699999974,98361.40538857107,96863.40861142841,97420.94322222222,96348.89584619546,3.23433,29.137696436839278,NaN,29.91141849002139,-125.96240128927457,-155.87381977929596,-357.6163235294953,51.61226023497797,NaN,49.38605869744614,NaN
2024-11-24T12:00:00+08:00,97567.19,97658.1,97316.26,97624.02,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97598.62099999977,98336.01729281385,96861.22470718568,97452.39860000001,96371.13784927156,3.94372,31.6353824442553,NaN,37.91086661178602,-108.48523651456344,-146.39610312634946,-231.51870588243764,48.76228357371854,NaN,46.09896306074878,NaN
2024-11-24T13:00:00+08:00,97623.06,97724.42,97411.25,97708.54,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97590.14799999977,98318.34580136838,96861.95019863115,97488.05453333333,96394.2260789528,3.58081,35.54860572661822,NaN,47.665949720437965,-86.813665975802,-134.47961569623996,-142.32882352948945,50.3235637805612,NaN,47.489990842662756,NaN
2024-11-24T14:00:00+08:00,97715.77,97940.37,97487.54,97878.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97586.04899999977,98306.74228939741,96865.35571060212,97546.2118,96419.05295070708,5.18962,45.900962432814566,NaN,63.36611946196042,-55.271966368789435,-118.63808583074986,-105.04976470595284,51.599174807573704,NaN,51.84761583552601,NaN
2024-11-24T15:00:00+08:00,97879.91,97976.54,97733.04,97976.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97588.09899999977,98312.97820357741,96863.21979642213,97590.39126666667,96443.83502502626,7.034,60.158495157906174,NaN,77.21108419042763,-22.12423059271532,-99.33531478314295,-83.84532352950191,55.5543494528688,NaN,52.55777032114649,NaN
2024-11-24T16:00:00+08:00,97983.21,98008.1,97514.77,97621.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97563.26699999977,98246.60021094706,96879.93378905249,97624.53546666667,96468.2247311924,10.93691,49.56042876934956,NaN,60.1127175193912,-24.194417883903952,-84.30713540329515,-49.31011764712457,51.52307893685329,NaN,53.20624954004383,NaN
2024-11-24T17:00:00+08:00,97616.74,97733.03,97347.75,97470.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97534.25699999978,98180.62212633407,96887.89187366549,97645.39300000001,96491.88605656855,8.21979,50.7610007967714,NaN,37.351202315133335,-37.61813250937848,-74.96933482451182,-18.57400000008056,48.61596596213218,NaN,47.15617829446979,NaN
2024-11-24T18:00:00+08:00,97469.46,97482.61,96936.6,97142.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97482.79599999977,98080.11563097991,96885.47636901963,97611.65031111114,96512.55932210384,8.51923,55.296965774517794,NaN,0.8531122977663159,-73.90294445230393,-74.75605675007024,-62.974264705975656,42.29015921192689,NaN,42.42636367362397,NaN
2024-11-24T19:00:00+08:00,97131.11,97237.58,96676.77,96708.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,96487.74,97422.96849999978,98076.2546655814,96769.68233441818,97530.01106666666,96529.9453289951,19.33693,39.64920582769892,NaN,-49.064727270608444,-136.0869658383308,-87.02223856772235,-184.1160000000673,38.849831434772405,NaN,38.370883778258076,NaN
2024-11-24T20:00:00+08:00,96704.84,96840.49,95544.98,96148.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,95544.98,97371.75199999977,98225.33611911396,96518.1678808856,97376.58937777778,96541.66182908187,54.70066,28.06980766685068,NaN,-112.71260920749933,-227.9130000770965,-115.20039086959719,-468.1495000000723,28.119210255900384,28.119210255900384,32.88486944388629,NaN
2024-11-24T21:00:00+08:00,96134.76,97129.82,96010.77,96762.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,99317.5,96487.74,98989.48,95544.98,97329.66749999978,98215.56183472209,96443.77316527747,97255.48133333334,96552.91327250024,23.78865,38.760980222357205,NaN,-106.43936922434494,-248.24960240002838,-141.81023317568344,-665.7111764706642,35.95897435327704,NaN,39.6548399890718,NaN
2024-11-24T22:00:00+08:00,96746.96,96765.3,95865.76,96357.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,99317.5,96487.74,98989.48,95544.98,97274.91949999979,98254.22555044123,96295.61344955834,97145.17593333333,96562.35150038358,23.43024,29.45862931371954,NaN,-121.53970558849264,-293.73486516129924,-172.1951595728066,-864.0578823530377,34.69046759902409,NaN,34.8810001272917,NaN
2024-11-24T23:00:00+08:00,96383.97,96431.58,95011.74,95021.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,99317.5,96487.74,98989.48,95011.74,97175.88299999978,98561.75249126182,95790.01350873774,97026.68817777777,96568.60415704257,33.27403,21.282980402606654,NaN,-208.30182213165924,-432.57243723738065,-224.27061510572142,-1095.236294117727,28.34794716742148,28.34794716742148,31.180196438030976,NaN
2024-11-25T00:00:00+08:00,95008.49,96009.72,94838.77,95657.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,99317.5,96487.74,98989.48,94838.77,97104.59299999979,98640.70954367705,95568.47645632253,96870.41964444447,96569.86265390173,37.79458,31.825212101378938,NaN,-209.11704191495625,-485.66691749941674,-276.5498755844605,-1320.6655294118245,27.260825501092413,27.260825501092413,27.245013363449786,NaN
2024-11-25T01:00:00+08:00,95683.68,95696.43,94839.71,95002.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96985.58549999978,98766.49312635922,95204.67787364035,96669.8234888889,96565.4350008237,21.10528,29.679800684097742,NaN,-237.9712276107279,-574.0139100978704,-336.0426824871425,-1423.4223529412557,27.277147344035527,27.277147344035527,24.74712139722152,NaN
2024-11-25T02:00:00+08:00,95002.15,96074.64,94930.54,96053.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96936.42549999978,98762.70629480472,95110.14470519483,96432.70135555556,96555.83518080722,21.49731,35.506067138682695,NaN,-173.4398819727681,-552.8425349531026,-379.4026529803345,-1566.4618823530182,28.93648084327336,28.93648084327336,32.76159803554515,NaN
2024-11-25T03:00:00+08:00,96028.93,96038.51,95578.87,95584.66,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96859.99399999979,98776.01389233425,94943.97410766533,96185.15855555556,96541.72695719106,14.52272,37.91824246829995,NaN,-150.34561884402325,-567.3346765353635,-416.9890576913403,-1606.5485588236188,39.54067261554352,NaN,32.40653595174027,NaN
2024-11-25T04:00:00+08:00,95584.67,96489.73,95565.79,96474.34,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96811.78349999979,98715.63108084539,94907.93591915419,96094.24913333335,96532.60129804724,22.7047,41.44550676889203,NaN,-67.4103075629377,-501.25194214501244,-433.84163458207473,-1490.746058823599,39.41289185355639,NaN,41.00566718694307,NaN
2024-11-25T05:00:00+08:00,96474.15,96566.28,96111.21,96549.47,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96757.22499999979,98625.13563660611,94889.31436339347,96055.97573333334,96523.65815208631,14.2887,42.78166857285622,NaN,-3.1444290111877535,-437.77217084605945,-434.6277418348717,-1260.9226764706837,47.09107330040191,NaN,42.345723161758436,NaN
2024-11-25T06:00:00+08:00,97099.38,97997.23,97010.94,97974.24,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96764.9499999998,98651.55778139936,94878.34221860023,96236.13633333336,96525.8155690446,28.53274,49.211004435332114,NaN,132.18892582944454,-269.391584548066,-401.58051037751056,-798.576588235388,56.81381619862526,NaN,60.43690251025548,NaN
2024-11-25T07:00:00+08:00,97858.37,98421.46,97517.42,97891.72,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96780.39049999978,98698.31794882556,94862.463051174,96478.57877777779,96532.79894433038,22.0318,53.69125483655184,NaN,208.47858811685984,-140.98227523143578,-349.4608633482956,-299.0420294118521,61.14262219384032,NaN,64.03955225840794,NaN
2024-11-25T08:00:00+08:00,97911.43,98044.19,97506.74,97719.07,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96785.14299999978,98711.85964964482,94858.42635035474,96718.3319777778,96542.6394587771,9.97473,53.45482508423316,NaN,237.5345267054587,-52.54270496647223,-290.0772316719309,103.30444117638399,61.0037633462072,NaN,58.902640582730264,NaN
2024-11-25T09:00:00+08:00,97727.81,97831.59,96863.13,97204.98,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96759.9649999998,98650.57906391282,94869.35093608676,96905.24280000002,96553.81022293489,9.20506,55.06591547561023,NaN,213.13082966688717,-23.66369458832196,-236.79452425520913,388.5639999999112,53.16745395750442,NaN,56.16837111653336,NaN
2024-11-25T10:00:00+08:00,97171.12,97733.88,97164.39,97409.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96736.4839999998,98582.06641330606,94890.90158669352,97030.04060000001,96565.09372514287,4.08888,66.22171391523185,NaN,201.84575235423435,15.512666187583818,-186.33308616665053,613.5258235293295,56.015567577419176,NaN,54.906852870384036,NaN
2024-11-25T11:00:00+08:00,97407.81,97876,97339.89,97861.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96730.7219999998,98561.44209653803,94900.00190346158,97114.97386666667,96577.88985064001,3.30057,63.61367411848329,NaN,214.75042193723172,82.10494125488913,-132.6454806823426,624.0910588234547,57.63203687312245,NaN,56.439340651688944,NaN
2024-11-25T12:00:00+08:00,97866.9,98033.95,97539.61,97791.32,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96739.1944999998,98587.81387964138,94890.5751203582,97231.54117777779,96594.62158029388,3.87188,70.24785889738915,NaN,208.32459026428148,127.76025714800926,-80.56433311627222,577.1047941175784,59.45804326469657,NaN,58.141948371138696,NaN
2024-11-25T13:00:00+08:00,97801.9,98191.17,97757.54,98069.42,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96769.14199999979,98682.45154227367,94855.8324577259,97345.01246666668,96612.99088202133,6.16303,81.65306003467147,81.65306003467147,211.85846615334768,184.25874957541237,-27.599716577935304,594.0486764704983,61.41235194741765,NaN,59.8251913638746,NaN
2024-11-25T14:00:00+08:00,98061.37,98459.77,98036,98102.97,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96817.18649999979,98812.06072786036,94822.31227213923,97463.68395555556,96633.25785771424,5.99845,78.59566184757911,NaN,205.3601641915927,229.10048866155557,23.74032446996287,732.478382352856,63.812704667322336,NaN,62.59280729938562,NaN
2024-11-25T15:00:00+08:00,98102.6,98278.83,97707.29,98013.03,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96882.4194999998,98943.03638263015,94821.80261736945,97563.32320000001,96654.07820722664,18.34732,79.52031911054368,NaN,184.56563857616035,254.44737269016332,69.88173411400297,817.7808823528612,59.136264085756835,NaN,59.613535367285735,NaN
2024-11-25T16:00:00+08:00,98026.76,98308.13,97846.99,98240.53,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,96987.01799999978,99099.73223175932,94874.30376824024,97670.32977777779,96677.14934974877,19.63639,79.37057102180607,NaN,175.73821711075067,289.5545055024413,113.81628839169065,885.2896176469803,60.46239618289244,NaN,59.9460029411939,NaN
2024-11-25T17:00:00+08:00,98284.65,98862.61,98254.19,98575.07,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,97077.6249999998,99296.87299332288,94858.37700667672,97773.62588888891,96701.94738275379,30.55398,81.0940333742267,81.0940333742267,181.3047924951225,340.4472790105938,159.14248651547126,993.9599411763775,64.1177118950167,NaN,65.70046394627012,NaN
2024-11-25T18:00:00+08:00,98567.1,98821.06,98248.74,98388.66,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,97179.20749999979,99442.76465572743,94915.65034427214,97883.08724444447,96728.62966843204,18.87715,71.02902730621723,NaN,161.94239490482582,361.57048014650354,199.62808524167772,1069.2105588234117,64.03238466640317,NaN,64.94747108186701,NaN
2024-11-25T19:00:00+08:00,98404.6,98649.55,98164.77,98309.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99317.5,96487.74,98989.48,94838.77,97343.61599999979,99426.83990760556,95260.39209239402,97957.68360000002,96754.77830839674,15.45589,63.33509632722523,NaN,134.4466302071384,367.6863730006007,233.2397427934623,1079.1276176469692,62.649021365769656,NaN,61.798949881509266,NaN
